user_id,platform_id,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std
1054,3,678.8959365079369,96.922,83.359,129.30599999999998,2263.0883535935227,663.3964166666666,279.26099999999997,144.553,751.7919999999999,826.4186571877959,285.97518604651157,74.898,50.948,148.101,599.1896696406404,19.910444444444444,18.2655,0.876,36.876999999999995,30.551564585375637,38.73054687499998,16.411499999999997,0.89,34.913,124.94058896194022,53.61312903225805,34.665,11.604,65.37899999999999,71.7073103315331,43.15830303030304,36.839,-7.417,62.556,69.60626405427031,40.451651162790704,3.7159999999999997,-23.296,28.166999999999998,183.21575742574572,49.30587878787879,14.777999999999999,1.303,47.333,93.81567062355494,27.971242424242423,20.945,-0.849,44.784,57.54456429207188
1062,3,186.12925396825403,127.788,110.91799999999999,200.81699999999998,142.5375602120105,344.61533333333335,143.024,115.12599999999999,323.40299999999996,612.7828094997329,439.8004590163935,233.90099999999998,162.81099999999998,366.019,736.2204413031822,236.7674576271186,99.42699999999999,58.675,199.486,486.9998958578916,153.16877659574462,89.06899999999999,52.742999999999995,150.65,247.30404198885387,153.67561764705886,79.425,50.370999999999995,184.81099999999998,195.51237012294592,195.54375,161.59699999999998,150.34699999999998,174.69199999999998,141.1241451204831,172.89480303030305,70.3245,47.948,104.04599999999999,374.04036705028835,637.6503623188405,182.278,156.784,266.533,3257.729132868016,135.33915384615383,130.0155,123.363,150.37199999999999,41.45511759055153
1043,1,200.85273124999998,105.9635,91.559,183.56199999999998,428.61208699293206,752.6637674418605,137.62699999999998,57.038999999999994,321.784,2234.5912504748926,648.7014794520546,303.24399999999997,201.22799999999998,607.3399999999999,954.0114211993525,69.85951515151515,52.800999999999995,39.178,65.079,62.09785322583684,104.06089361702132,56.45399999999999,41.644999999999996,79.068,189.29886871859296,93.22593333333334,65.9105,44.150999999999996,118.06299999999999,91.8626574658335,104.60303846153846,94.3185,85.895,119.291,25.207111414806366,72.96377142857145,49.910999999999994,38.608,70.497,90.81745611781318,131.47346987951818,99.429,54.177,139.164,134.20482640137374,112.35616666666668,104.89099999999999,90.529,122.544,72.0440765227384
1051,2,170.687698630137,96.634,87.78099999999999,128.44,253.37344883051384,1732.991,736.7339999999999,438.438,3581.479,1967.809469630317,857.221125,563.2484999999999,289.55699999999996,1057.214,841.0047734410607,35.44866666666667,28.387999999999998,28.387999999999998,100.101,61.42710024356785,-21.73925,-21.604,-37.422,-8.043,30.52789467901993,47.16349999999999,56.486999999999995,28.171,63.064,30.85686236791271,172.0125,172.0125,146.57999999999998,197.445,35.96698642505375,-6.7885,-10.4455,-18.712,9.776,24.49408195499847,19.798666666666666,0.4789999999999992,-23.028,44.879999999999995,62.84628005276516,128.78175000000002,95.0515,54.245999999999995,117.41,165.0370972005578
1013,1,199.0338266666666,94.509,80.961,159.38299999999998,295.66575329668564,764.757019607843,84.709,51.419999999999995,150.749,4424.441072004863,161.11484615384617,89.96499999999999,69.26299999999999,154.936,206.03243728478097,127.5069285714286,72.42949999999999,55.424,115.74799999999999,148.45186823301626,48.91083116883115,39.576,19.124,53.817,61.241793083989414,10.213555555555557,-3.8689999999999998,-36.702,46.751999999999995,70.5232119852602,116.97493478260867,117.16799999999999,107.782,127.137,15.021013503906488,35.10438297872341,28.823,7.8759999999999994,50.781,41.08869602486859,56.84698333333334,59.067499999999995,38.772,68.538,31.22017989638159,75.79133333333331,102.826,12.517,122.604,59.86584582245318
1057,3,104.1591872659176,85.926,77.50699999999999,96.874,76.14503735453938,313.5292302158273,101.38799999999999,24.467,271.86699999999996,924.6286248261375,309.6384302325581,73.49199999999999,6.513999999999999,258.95099999999996,875.1325272059763,19.73803603603602,3.903,-23.625999999999998,34.22,94.8681728432506,3.0351528925619813,-4.211499999999999,-39.756,28.389999999999997,73.11516474330928,-52.86399999999998,-61.227,-103.817,-15.354,82.70849290459243,-43.44854545454543,-51.91499999999999,-79.972,-30.215,58.900319340365186,16.32526035502958,-3.5709999999999997,-23.770999999999997,31.901,93.55629661155847,92.84190303030303,15.485,-7.279,41.224,748.2987676222501,-9.166430555555555,-16.128999999999998,-52.622,14.769,131.89352438812003
1002,3,69.4490769230769,59.442499999999995,48.114999999999995,72.01899999999999,39.26126738445725,80.28344444444444,23.997,10.186,63.381,150.82296026891188,128.32595652173913,30.622999999999998,-7.401,103.997,277.04209432133695,20.000833333333333,19.546999999999997,0.5429999999999999,32.025,22.83331526009017,20.296899999999997,16.012,7.686,32.019999999999996,24.92979777379081,-6.2519374999999995,3.6779999999999995,-23.529,22.171,40.70700628387985,-28.714874999999996,-30.869,-34.007,-15.224,24.64396858948018,4.553384615384614,7.665,-15.286999999999999,16.005,28.37891892038426,42.43476923076922,23.967,15.963,40.036,77.51274052067595,-7.422550000000001,-7.367999999999999,-23.25,15.918999999999999,32.404709013668466
1062,1,253.5746987179487,115.2235,102.935,133.287,707.1420678733692,268.4461833333333,132.95999999999998,84.606,191.464,419.5878489685855,583.2209750000002,207.34949999999998,164.27599999999998,334.17699999999996,1271.6593023693515,144.4578414634146,45.19799999999999,21.266,127.06099999999999,232.6447713122946,498.7760967741935,52.744,26.927,86.25999999999999,4393.145977475127,104.00261904761904,61.2405,37.055,116.457,163.71876720036536,210.15095833333325,143.27749999999997,134.03199999999998,156.465,263.50859991351547,203.20203669724773,59.586999999999996,30.342,114.669,515.2955684127444,1163.90356,188.50099999999998,153.44,270.359,6883.34860720576,127.1669655172414,123.957,114.655,132.942,45.6117559896013
1045,3,366.45335000000006,101.304,87.646,132.045,2290.6343732231007,368.94624999999996,128.67899999999997,69.916,256.49899999999997,729.7612273760876,864.1240816326534,183.75199999999998,129.14499999999998,203.727,4597.765307867181,78.55551162790697,44.079,16.448999999999998,86.703,127.83186147182184,84.14775903614456,62.196,27.701999999999998,111.54299999999999,104.02014446562043,55.94444999999998,55.6765,26.987,85.152,37.957582955086956,151.7912857142857,145.56599999999997,134.689,166.879,21.986181737555643,874.2793030303029,56.48,36.356,107.55999999999999,4546.520200067962,158.04982051282053,165.969,145.337,186.405,65.5790734460764,109.54202380952381,115.39349999999999,78.726,127.314,45.002850946810945
1037,2,143.48144680851064,115.6155,104.618,128.57,96.47907633984485,333.8309565217391,138.259,79.642,465.18699999999995,514.8985383705555,187.5869649122807,150.884,42.553,274.783,256.6413099869547,-58.84874999999999,-56.123,-111.106,-11.052999999999999,56.41035870109065,38.69513924050635,12.399999999999999,-30.358999999999998,57.589,126.87851488674109,-12.735666666666665,-23.567999999999998,-54.318,19.483,69.10912371701245,-86.35351428571428,-92.49799999999999,-112.47099999999999,-73.755,42.68196232558932,57.8350294117647,9.471,-25.083,42.007999999999996,217.463080560396,18.502000000000002,13.04,-17.72,45.227999999999994,64.41825961926479,-60.130153846153846,-74.66199999999999,-107.708,-25.843,87.49554409061385
