user_id,platform_id,HL_!_mean,HL_!_median,HL_!_q1,HL_!_q3,HL_!_std,"HL_""""_mean","HL_""""_median","HL_""""_q1","HL_""""_q3","HL_""""_std","HL_""_mean","HL_""_median","HL_""_q1","HL_""_q3","HL_""_std","HL_""wouldve""_mean","HL_""wouldve""_median","HL_""wouldve""_q1","HL_""wouldve""_q3","HL_""wouldve""_std",HL_%_mean,HL_%_median,HL_%_q1,HL_%_q3,HL_%_std,HL_&_mean,HL_&_median,HL_&_q1,HL_&_q3,HL_&_std,HL_(_mean,HL_(_median,HL_(_q1,HL_(_q3,HL_(_std,HL_)_mean,HL_)_median,HL_)_q1,HL_)_q3,HL_)_std,HL_*_mean,HL_*_median,HL_*_q1,HL_*_q3,HL_*_std,HL_+_mean,HL_+_median,HL_+_q1,HL_+_q3,HL_+_std,"HL_,_mean","HL_,_median","HL_,_q1","HL_,_q3","HL_,_std",HL_-_mean,HL_-_median,HL_-_q1,HL_-_q3,HL_-_std,HL_._mean,HL_._median,HL_._q1,HL_._q3,HL_._std,HL_/_mean,HL_/_median,HL_/_q1,HL_/_q3,HL_/_std,HL_0_mean,HL_0_median,HL_0_q1,HL_0_q3,HL_0_std,HL_1_mean,HL_1_median,HL_1_q1,HL_1_q3,HL_1_std,HL_2_mean,HL_2_median,HL_2_q1,HL_2_q3,HL_2_std,HL_3_mean,HL_3_median,HL_3_q1,HL_3_q3,HL_3_std,HL_4_mean,HL_4_median,HL_4_q1,HL_4_q3,HL_4_std,HL_5_mean,HL_5_median,HL_5_q1,HL_5_q3,HL_5_std,HL_6_mean,HL_6_median,HL_6_q1,HL_6_q3,HL_6_std,HL_7_mean,HL_7_median,HL_7_q1,HL_7_q3,HL_7_std,HL_8_mean,HL_8_median,HL_8_q1,HL_8_q3,HL_8_std,HL_9_mean,HL_9_median,HL_9_q1,HL_9_q3,HL_9_std,HL_:_mean,HL_:_median,HL_:_q1,HL_:_q3,HL_:_std,HL_;_mean,HL_;_median,HL_;_q1,HL_;_q3,HL_;_std,HL_<_mean,HL_<_median,HL_<_q1,HL_<_q3,HL_<_std,HL_=_mean,HL_=_median,HL_=_q1,HL_=_q3,HL_=_std,HL_>_mean,HL_>_median,HL_>_q1,HL_>_q3,HL_>_std,HL_?_mean,HL_?_median,HL_?_q1,HL_?_q3,HL_?_std,HL_@_mean,HL_@_median,HL_@_q1,HL_@_q3,HL_@_std,HL_A_mean,HL_A_median,HL_A_q1,HL_A_q3,HL_A_std,HL_B_mean,HL_B_median,HL_B_q1,HL_B_q3,HL_B_std,HL_C_mean,HL_C_median,HL_C_q1,HL_C_q3,HL_C_std,HL_D_mean,HL_D_median,HL_D_q1,HL_D_q3,HL_D_std,HL_E_mean,HL_E_median,HL_E_q1,HL_E_q3,HL_E_std,HL_F_mean,HL_F_median,HL_F_q1,HL_F_q3,HL_F_std,HL_G_mean,HL_G_median,HL_G_q1,HL_G_q3,HL_G_std,HL_H_mean,HL_H_median,HL_H_q1,HL_H_q3,HL_H_std,HL_I_mean,HL_I_median,HL_I_q1,HL_I_q3,HL_I_std,HL_J_mean,HL_J_median,HL_J_q1,HL_J_q3,HL_J_std,HL_K_mean,HL_K_median,HL_K_q1,HL_K_q3,HL_K_std,HL_Key.alt_mean,HL_Key.alt_median,HL_Key.alt_q1,HL_Key.alt_q3,HL_Key.alt_r_mean,HL_Key.alt_r_median,HL_Key.alt_r_q1,HL_Key.alt_r_q3,HL_Key.alt_r_std,HL_Key.alt_std,HL_Key.backspace_mean,HL_Key.backspace_median,HL_Key.backspace_q1,HL_Key.backspace_q3,HL_Key.backspace_std,HL_Key.caps_lock_mean,HL_Key.caps_lock_median,HL_Key.caps_lock_q1,HL_Key.caps_lock_q3,HL_Key.caps_lock_std,HL_Key.cmd_mean,HL_Key.cmd_median,HL_Key.cmd_q1,HL_Key.cmd_q3,HL_Key.cmd_r_mean,HL_Key.cmd_r_median,HL_Key.cmd_r_q1,HL_Key.cmd_r_q3,HL_Key.cmd_r_std,HL_Key.cmd_std,HL_Key.ctrl_mean,HL_Key.ctrl_median,HL_Key.ctrl_q1,HL_Key.ctrl_q3,HL_Key.ctrl_std,HL_Key.down_mean,HL_Key.down_median,HL_Key.down_q1,HL_Key.down_q3,HL_Key.down_std,HL_Key.end_mean,HL_Key.end_median,HL_Key.end_q1,HL_Key.end_q3,HL_Key.end_std,HL_Key.enter_mean,HL_Key.enter_median,HL_Key.enter_q1,HL_Key.enter_q3,HL_Key.enter_std,HL_Key.esc_mean,HL_Key.esc_median,HL_Key.esc_q1,HL_Key.esc_q3,HL_Key.esc_std,HL_Key.fn_mean,HL_Key.fn_median,HL_Key.fn_q1,HL_Key.fn_q3,HL_Key.fn_std,HL_Key.home_mean,HL_Key.home_median,HL_Key.home_q1,HL_Key.home_q3,HL_Key.home_std,HL_Key.left_mean,HL_Key.left_median,HL_Key.left_q1,HL_Key.left_q3,HL_Key.left_std,HL_Key.media_volume_down_mean,HL_Key.media_volume_down_median,HL_Key.media_volume_down_q1,HL_Key.media_volume_down_q3,HL_Key.media_volume_down_std,HL_Key.media_volume_mute_mean,HL_Key.media_volume_mute_median,HL_Key.media_volume_mute_q1,HL_Key.media_volume_mute_q3,HL_Key.media_volume_mute_std,HL_Key.media_volume_up_mean,HL_Key.media_volume_up_median,HL_Key.media_volume_up_q1,HL_Key.media_volume_up_q3,HL_Key.media_volume_up_std,HL_Key.page_down_mean,HL_Key.page_down_median,HL_Key.page_down_q1,HL_Key.page_down_q3,HL_Key.page_down_std,HL_Key.right_mean,HL_Key.right_median,HL_Key.right_q1,HL_Key.right_q3,HL_Key.right_std,HL_Key.shift_mean,HL_Key.shift_median,HL_Key.shift_q1,HL_Key.shift_q3,HL_Key.shift_r_mean,HL_Key.shift_r_median,HL_Key.shift_r_q1,HL_Key.shift_r_q3,HL_Key.shift_r_std,HL_Key.shift_std,HL_Key.space_mean,HL_Key.space_median,HL_Key.space_q1,HL_Key.space_q3,HL_Key.space_std,HL_Key.tab_mean,HL_Key.tab_median,HL_Key.tab_q1,HL_Key.tab_q3,HL_Key.tab_std,HL_Key.up_mean,HL_Key.up_median,HL_Key.up_q1,HL_Key.up_q3,HL_Key.up_std,HL_L_mean,HL_L_median,HL_L_q1,HL_L_q3,HL_L_std,HL_M_mean,HL_M_median,HL_M_q1,HL_M_q3,HL_M_std,HL_N_mean,HL_N_median,HL_N_q1,HL_N_q3,HL_N_std,HL_O_mean,HL_O_median,HL_O_q1,HL_O_q3,HL_O_std,HL_P_mean,HL_P_median,HL_P_q1,HL_P_q3,HL_P_std,HL_Q_mean,HL_Q_median,HL_Q_q1,HL_Q_q3,HL_Q_std,HL_R_mean,HL_R_median,HL_R_q1,HL_R_q3,HL_R_std,HL_Rock_mean,HL_Rock_median,HL_Rock_q1,HL_Rock_q3,HL_Rock_std,HL_S_mean,HL_S_median,HL_S_q1,HL_S_q3,HL_S_std,HL_T_mean,HL_T_median,HL_T_q1,HL_T_q3,HL_T_std,HL_U_mean,HL_U_median,HL_U_q1,HL_U_q3,HL_U_std,HL_V_mean,HL_V_median,HL_V_q1,HL_V_q3,HL_V_std,HL_W_mean,HL_W_median,HL_W_q1,HL_W_q3,HL_W_std,HL_X_mean,HL_X_median,HL_X_q1,HL_X_q3,HL_X_std,HL_Y_mean,HL_Y_median,HL_Y_q1,HL_Y_q3,HL_Y_std,HL_Z_mean,HL_Z_median,HL_Z_q1,HL_Z_q3,HL_Z_std,HL_[_mean,HL_[_median,HL_[_q1,HL_[_q3,HL_[_std,HL_\_mean,HL_\_median,HL_\_q1,HL_\_q3,HL_\_std,HL_]_mean,HL_]_median,HL_]_q1,HL_]_q3,HL_]_std,HL_^_mean,HL_^_median,HL_^_q1,HL_^_q3,HL_^_std,HL___mean,HL___median,HL___q1,HL___q3,HL___std,HL_a_mean,HL_a_median,HL_a_q1,HL_a_q3,HL_a_std,HL_against_mean,HL_against_median,HL_against_q1,HL_against_q3,HL_against_std,HL_an_mean,HL_an_median,HL_an_q1,HL_an_q3,HL_an_std,HL_assault_mean,HL_assault_median,HL_assault_q1,HL_assault_q3,HL_assault_std,HL_b_mean,HL_b_median,HL_b_q1,HL_b_q3,HL_b_std,HL_behavior_mean,HL_behavior_median,HL_behavior_q1,HL_behavior_q3,HL_behavior_std,HL_c_mean,HL_c_median,HL_c_q1,HL_c_q3,HL_c_std,HL_can_mean,HL_can_median,HL_can_q1,HL_can_q3,HL_can_std,HL_d_mean,HL_d_median,HL_d_q1,HL_d_q3,HL_d_std,HL_e_mean,HL_e_median,HL_e_q1,HL_e_q3,HL_e_std,HL_f_mean,HL_f_median,HL_f_q1,HL_f_q3,HL_f_std,HL_g_mean,HL_g_median,HL_g_q1,HL_g_q3,HL_g_std,HL_h_mean,HL_h_median,HL_h_q1,HL_h_q3,HL_h_std,HL_i_mean,HL_i_median,HL_i_q1,HL_i_q3,HL_i_std,HL_insensitive_mean,HL_insensitive_median,HL_insensitive_q1,HL_insensitive_q3,HL_insensitive_std,HL_j_mean,HL_j_median,HL_j_q1,HL_j_q3,HL_j_std,HL_k_mean,HL_k_median,HL_k_q1,HL_k_q3,HL_k_std,HL_l_mean,HL_l_median,HL_l_q1,HL_l_q3,HL_l_std,HL_m_mean,HL_m_median,HL_m_q1,HL_m_q3,HL_m_std,HL_methods_mean,HL_methods_median,HL_methods_q1,HL_methods_q3,HL_methods_std,HL_n_mean,HL_n_median,HL_n_q1,HL_n_q3,HL_n_std,HL_o_mean,HL_o_median,HL_o_q1,HL_o_q3,HL_o_std,HL_one-line_mean,HL_one-line_median,HL_one-line_q1,HL_one-line_q3,HL_one-line_std,HL_one-off_mean,HL_one-off_median,HL_one-off_q1,HL_one-off_q3,HL_one-off_std,HL_p_mean,HL_p_median,HL_p_q1,HL_p_q3,HL_p_std,HL_q_mean,HL_q_median,HL_q_q1,HL_q_q3,HL_q_std,HL_r_mean,HL_r_median,HL_r_q1,HL_r_q3,HL_r_std,HL_realizes_mean,HL_realizes_median,HL_realizes_q1,HL_realizes_q3,HL_realizes_std,HL_remain_mean,HL_remain_median,HL_remain_q1,HL_remain_q3,HL_remain_std,HL_s_mean,HL_s_median,HL_s_q1,HL_s_q3,HL_s_std,HL_saying_mean,HL_saying_median,HL_saying_q1,HL_saying_q3,HL_saying_std,HL_slap_mean,HL_slap_median,HL_slap_q1,HL_slap_q3,HL_slap_std,HL_t_mean,HL_t_median,HL_t_q1,HL_t_q3,HL_t_std,HL_that_mean,HL_that_median,HL_that_q1,HL_that_q3,HL_that_std,HL_u_mean,HL_u_median,HL_u_q1,HL_u_q3,HL_u_std,HL_v_mean,HL_v_median,HL_v_q1,HL_v_q3,HL_v_std,HL_w_mean,HL_w_median,HL_w_q1,HL_w_q3,HL_w_std,HL_was_mean,HL_was_median,HL_was_q1,HL_was_q3,HL_was_std,HL_with _mean,HL_with _median,HL_with _q1,HL_with _q3,HL_with _std,HL_x_mean,HL_x_median,HL_x_q1,HL_x_q3,HL_x_std,HL_y_mean,HL_y_median,HL_y_q1,HL_y_q3,HL_y_std,HL_z_mean,HL_z_median,HL_z_q1,HL_z_q3,HL_z_std,HL_¸_mean,HL_¸_median,HL_¸_q1,HL_¸_q3,HL_¸_std,HL_ç_mean,HL_ç_median,HL_ç_q1,HL_ç_q3,HL_ç_std,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std
1037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.97955657142857,87.411968,83.979008,103.227136,32.139534578415734,64.07714133333333,63.899519999999995,62.951935999999996,69.54496,8.898864828718292,78.45208177777776,69.50643199999999,55.102976,104.859904,33.79765986468882,0.0,0.0,0.0,0.0,0.0,76.569408,56.377855999999994,48.698879999999996,64.056832,51.594750044463815,0.0,0.0,0.0,0.0,0.0,131.145984,130.065024,116.86297599999999,140.347136,25.295701921731865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2566582857143,79.351424,73.188864,121.24799999999999,39.80783878992183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.44595199999998,198.44595199999998,157.761024,239.13088,57.53717696177288,118.91737599999999,118.91737599999999,74.565888,163.26886399999998,62.72247584102756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.42905599999999,108.42905599999999,108.42905599999999,108.42905599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86371199999999,72.125952,71.113984,79.826944,12.835610207299734,83.73102933333332,86.601984,86.601984,89.37011199999999,7.498745542898581,106.206976,106.206976,106.206976,106.206976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.242849300813,67.048576,52.379903999999996,82.747136,26.760940474644066,0.49395199999999995,0.49395199999999995,0.477952,0.509952,0.022627416997969503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.94611199999997,313.94611199999997,313.94611199999997,313.94611199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.099903999999995,55.099903999999995,55.099903999999995,55.099903999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.421696,100.016128,100.016128,156.11007999999998,69.38595825822374,269.2099584,269.446144,256.016128,339.380992,0.0,0.0,0.0,0.0,0.0,72.50622292730876,127.46142546214098,126.501888,105.524992,146.187008,31.87375725017763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.01247999999998,115.01247999999998,98.336,131.68895999999998,23.58410418864366,83.11846399999999,83.11846399999999,61.108992,105.12793599999999,31.126093803070884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.32992,77.32992,77.32992,77.32992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.118016,89.89094399999999,82.95500799999999,99.436032,14.85618186092844,90.294208,96.385408,95.405824,97.364992,15.826973600213863,0.0,0.0,0.0,0.0,0.0,150.809088,150.809088,150.809088,150.809088,0.0,110.1263872,108.434944,88.508928,129.732864,30.44110846036963,72.61690879999999,65.814784,65.089792,73.91513599999999,12.463609367323542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.6476703030303,208.176512,175.475968,247.408896,49.0170811420464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.52679314285712,194.41292799999997,168.14079999999998,207.43295999999998,36.03580194020636,0.0,0.0,0.0,0.0,0.0,163.44561919999995,153.49196799999999,132.87705599999998,181.716992,46.12501996223183,0.0,0.0,0.0,0.0,0.0,149.25263127272729,143.446016,122.96704,174.764032,38.903822257754996,150.24349027322404,143.12704,119.454208,173.86496,41.3699079133377,164.23550719999997,166.54156799999998,138.151936,195.78495999999998,45.9305694073182,114.55165320930236,114.90099199999999,95.979008,133.10208,37.11466478151931,144.8911266055046,132.489984,109.80300799999999,182.92991999999998,48.01477653317433,178.8226893150685,170.084992,131.798016,225.827072,60.30130287669064,0.0,0.0,0.0,0.0,0.0,215.264384,212.387456,178.4192,234.92991999999998,35.736123681496494,138.69543009523812,124.453504,103.00083199999999,158.80192,54.518359040640284,146.9352362666667,133.841024,108.14796799999999,171.85791999999998,60.97805721114927,188.99940977777771,187.17593599999998,166.8928,201.883904,41.50518776942741,0.0,0.0,0.0,0.0,0.0,153.36371463917524,147.61395199999998,122.43507199999999,177.83987199999999,43.692087545564746,164.54742646153844,161.68959999999998,126.095872,199.92192,53.652149832682454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.59302095238095,137.24876799999998,109.37599999999999,168.235008,53.13778509718377,81.636864,81.636864,81.636864,81.636864,0.0,137.2512745494505,141.328896,119.197952,159.15904,28.14724565102015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.86845762601627,162.953984,144.23296,176.770048,32.04948727289749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.73764789937107,127.261952,112.371968,156.12185599999998,34.23738514977895,0.0,0.0,0.0,0.0,0.0,143.38564740740745,134.32140800000002,110.00192,167.38688,47.93904219033961,141.61503085714284,139.86995199999998,118.22105599999999,167.401984,41.20023869737846,141.56851199999994,134.737024,117.48608,168.166912,35.38703974766541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.24507927272725,113.021568,87.92499199999999,151.21075199999999,38.56533144514239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.3968556883117,126.34009599999999,112.55014399999999,155.966976,530.5136278787259,348.83775525925927,264.701952,109.53113599999999,481.465088,391.79212248512863,486.44503122580636,263.5584,112.294912,461.21113599999995,1023.3974187031686,1.3477888000000011,-10.761087999999999,-23.601152,19.424,73.4074686539502,47.250487652173916,14.426496,-33.286912,55.216128,143.93658403593508,4.047857777777778,-20.397056,-65.300992,26.355967999999997,181.59593276028323,-73.95713279999998,-96.43609599999999,-107.98284799999999,-67.052032,70.10088579954095,103.71793643243241,33.507072,-7.167231999999999,106.036992,209.21145832183328,66.5689664,29.842176,-1.105152,65.612032,168.78292906687307,-24.362455272727267,-58.35008,-86.07104,-20.537088,209.6789058391526
1009,1,0.0,0.0,0.0,0.0,0.0,111.766016,111.766016,111.766016,111.766016,0.0,135.95596799999998,135.95596799999998,135.95596799999998,135.95596799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.114944,72.114944,72.114944,72.114944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00499199999999,95.956096,88.173056,103.739136,14.41097913310191,0.0,0.0,0.0,0.0,0.0,96.02333090909089,103.742336,79.960064,104.340992,21.696606429999626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.95904,143.95904,143.95904,143.95904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.67820799999998,143.67820799999998,143.67820799999998,143.67820799999998,0.0,0.0,0.0,0.0,0.0,0.0,71.909888,71.909888,71.909888,71.909888,0.0,79.6848,71.93408,71.88607999999999,71.98208,21.828941805394418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.88748799999999,75.88748799999999,71.782912,79.992064,5.804747046991111,72.036608,72.109824,72.109824,72.129024,0.14376240665765347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.919104,343.919104,343.919104,343.919104,0.0,0.0,0.0,0.0,0.0,0.0,100.21862399999999,96.132992,79.91808,119.94112,37.311551332892684,0.0,0.0,0.0,0.0,0.0,325.255296,330.620544,320.371968,340.86912,0.0,0.0,0.0,0.0,0.0,22.163496033475834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.12499199999999,79.12499199999999,79.12499199999999,79.12499199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.52424959999999,119.997952,103.44115199999999,135.977984,50.3190668441621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.00565759999998,132.02790399999998,103.97107199999999,143.85407999999998,22.40771949964047,250.22028799999998,264.074112,232.04889599999998,287.89811199999997,0.0,0.0,0.0,0.0,0.0,73.07958610828692,108.20578220408163,104.073984,95.963904,119.88224,26.69174251179519,169.51344639999996,164.064384,151.984896,173.611008,35.7196812110141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.902976,71.902976,71.902976,71.902976,0.0,0.0,0.0,0.0,0.0,0.0,87.956992,87.956992,87.956992,87.956992,0.0,72.26700799999999,72.26700799999999,72.26700799999999,72.26700799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.902976,71.902976,71.902976,71.902976,0.0,83.907968,83.907968,71.939072,95.876864,16.92657504983309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.897088,127.897088,95.880192,159.913984,45.2787285482889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.17163080597015,135.52307199999998,119.92703999999999,151.965952,25.27555726544593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.12212363636364,79.97107199999999,71.92703999999999,95.858176,13.397633800657363,0.0,0.0,0.0,0.0,0.0,104.85067337142854,104.15180799999999,87.970816,119.930112,23.71300113488999,0.0,0.0,0.0,0.0,0.0,106.29588114285714,103.992064,87.78419199999999,127.138048,27.161536764759312,104.38641190082645,104.029952,88.06297599999999,119.947008,21.720309626879533,110.48183466666666,108.005888,103.820032,120.03712,20.565648031198574,101.35300266666668,99.97401599999999,88.819968,111.97798399999999,15.538209744396529,97.97568284444448,95.904,80.343808,104.24704,22.335919274139947,95.80089018181819,95.96108799999999,87.795968,104.171008,17.46598960143505,0.0,0.0,0.0,0.0,0.0,93.34271999999999,103.97312,103.97312,103.987968,18.425253145634226,99.09739520000001,99.89299199999999,87.987968,104.134912,14.797688241568883,96.90431749019606,96.01894399999999,87.82592,104.08704,17.20000111099691,95.89616993103448,95.93497599999999,87.439872,104.075008,19.666452084059973,0.0,0.0,0.0,0.0,0.0,94.6630085245902,96.02099199999999,80.16896,103.99615999999999,15.287716310914849,104.19611353424659,96.35993599999999,88.01894399999999,112.02790399999999,24.670429554240773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9809482105263,103.742976,87.907072,111.90784,18.79248681005695,127.902976,127.902976,127.902976,127.902976,0.0,100.14286336,103.830528,95.21100799999999,111.887872,15.872134244754522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.87070719999994,119.9904,103.929088,135.987968,27.034275662138874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.81002257534246,103.21100799999999,80.073216,112.080128,23.812761785811777,0.0,0.0,0.0,0.0,0.0,94.28473820689653,95.97695999999999,79.92703999999999,103.922176,22.277775248139854,101.31956053333333,96.00307199999999,87.97695999999999,111.905024,23.111558234173398,103.50735644444445,108.00460799999999,87.952896,119.96108799999999,19.13909303809647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05702826666666,95.766016,72.152832,111.789824,26.14308407396274,131.1389696,135.730944,127.995904,136.013056,12.155723485611079,0.0,0.0,0.0,0.0,0.0,135.832832,135.832832,135.832832,135.832832,0.0,189.85668378947364,95.984,79.8912,119.981056,450.43889560894905,326.5897813333333,296.1376,118.25510399999999,440.001024,248.08812328369623,1206.8264192000001,260.05900799999995,136.02406399999998,656.013824,2801.2120200382824,78.32608426666667,56.030975999999995,16.068863999999998,72.174848,104.01515244248787,61.159259897435895,47.924991999999996,24.050176,80.01996799999999,64.78499200509297,90.332544,63.878527999999996,15.830015999999999,80.033024,135.09520756200484,126.61343721739134,88.018176,79.83308799999999,120.09804799999999,116.47443793635152,270.0632791578947,32.5952,15.84,95.97491199999999,830.6661848291817,160.41171911111113,60.537088,48.228096,135.85203199999998,274.01378174443255,90.75582494117646,96.01894399999999,23.995904,112.083968,85.58876310771687
