user_id,platform_id,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std
1008,2,85.76810399999997,69.08608000000001,59.609856,78.340096,63.284030615743255,139.47301647058822,50.416896,24.237056,87.03999999999999,335.08255039765737,39.97402273684211,42.433023999999996,16.192,58.523135999999994,33.1426014135929,18.84447288888889,5.0144,-15.000064,30.153983999999998,60.69230404446507,26.10109004255319,-4.006144,-22.508799999999997,12.756991999999999,135.3201460542417,47.73402819047619,28.27392,16.590847999999998,54.201856,87.11158007122428,-54.22838044444445,-56.934143999999996,-61.275135999999996,-51.888895999999995,27.110209689523415,25.399392864864858,14.945024,-26.637055999999998,46.041087999999995,70.81520857150305,50.6112,41.669504,30.708992,55.548159999999996,39.78287513849406,8.914484965517243,7.478015999999999,-7.72992,13.775872,43.86039954248341
1005,3,83.43279435294117,80.092928,79.852032,88.01996799999999,6.7850163887317265,505.69880774193547,80.16179199999999,31.992064,272.952064,1387.2238708051696,33.928298146341454,-15.358976,-33.527808,15.963904,187.344569025686,-7.363010559999999,-31.870976,-40.23296,-15.165184,79.53776210421033,14.899750956521743,-33.349503999999996,-47.814912,-23.457024,326.5776777382471,23.851952551724136,16.012031999999998,-0.7948799999999999,32.333824,53.801218137228496,52.19218773333333,56.131071999999996,48.126976,64.01407999999999,19.154186778567027,361.56425955555557,-48.099455999999996,-57.540096,-32.292096,1732.465652754098,1.9933318095238093,-7.840128,-31.736064,16.045056,45.6786333868379,2.732328,-7.4079999999999995,-23.842048,32.340992,31.120289285439142
1058,2,335.22108631578936,111.03001599999999,92.694784,187.931904,743.0485190535372,1149.2229722352943,577.136896,68.911104,1135.842048,2168.9980522955734,618.3703190588235,162.46451199999998,75.323904,587.425024,1273.9824324345252,83.82723938461537,41.341952,7.0740479999999994,118.440192,130.88873156153377,65.84101119999997,41.478016,8.579072,68.860928,125.34962890688915,150.16061439999996,117.49503999999999,65.282048,200.239104,124.18525606608041,200.44771328,173.31097599999998,158.088192,211.926016,73.6579437867011,74.70504658823529,51.04896,35.110144,112.167936,71.86904151483509,102.34257066666665,71.110016,30.083071999999998,173.06982399999998,96.23592125840393,80.61437257142856,58.430976,24.228863999999998,72.882944,120.4075668791194
1046,3,3845.367544000001,119.884928,93.607936,311.343872,14943.797166035461,926.2214399999999,579.653888,428.013824,1451.494144,700.9761997165568,924.5370368,451.18656,258.00192,643.7619199999999,1352.4581446159675,348.78429866666664,54.812672,26.002944,168.836864,699.719982044731,85.77473163636363,46.560512,5.806848,60.485119999999995,218.76835181369813,101.92198892307691,100.14899199999999,45.861888,127.58707199999999,81.41281390185611,201.15479893333332,205.47711999999999,184.221184,225.7472,25.918807158380833,128.74241505882352,75.161856,37.68192,180.410112,136.90267932776052,335.25684363636356,251.94559999999998,191.61292799999998,327.457024,277.73266699666067,150.89354105263158,153.283072,131.889152,175.866112,36.59315229041968
1055,2,99.79373832258065,78.205952,68.493056,85.871104,72.12092088015017,71.33895466666668,34.455936,7.99616,80.09702399999999,106.2342728167753,321.53503085714283,168.922112,58.49216,277.049088,545.1718350712263,122.41409113043478,76.096,27.204863999999997,146.082048,159.34558097206394,76.4334843076923,63.746432,22.582016,87.848192,97.94512200854182,21.362077192982458,-1.458944,-17.145087999999998,26.969856,88.32878034653332,121.03377454545452,54.772096,26.823936,88.704,220.9097082588147,130.62798469565223,60.243967999999995,32.654848,98.505984,213.28256278442993,94.14519717647056,67.30995200000001,30.347008,105.773056,111.87544793516768,8.437910588235294,-1.254912,-15.595008,14.882048,54.233003155867046
1036,1,121.07292703030306,82.00192,74.505984,90.337024,150.95586295262217,258.16767999999996,64.19494399999999,24.483072,194.003968,462.54065152566295,629.2426907826085,146.479104,64.85888,921.040128,1046.780231915314,32.06934905263158,23.162879999999998,11.076863999999999,31.522047999999998,41.34814011319437,19.159447703703705,16.502015999999998,5.99296,34.704896,21.544193594354432,27.19985178947368,34.307072,3.2079359999999997,48.709888,29.679852251559577,12.724278857142862,-13.017472,-22.745088,56.795904,43.75550900967913,50.833183999999996,29.251967999999998,17.50912,46.528768,103.30775133083318,36.7296,25.409024,10.253055999999999,31.621888,40.80284769794861,32.27259733333333,21.192448,14.554112,44.699135999999996,28.973598799700472
1039,2,226.0050382222222,104.708096,95.468032,124.14105599999999,515.7144783232004,802.0583168,289.65644799999995,186.881024,1025.538816,1196.1752273791913,2421.8252970666667,328.550144,255.94291199999998,1894.9009919999999,6428.276113247379,171.34849599999998,76.293504,11.140863999999999,174.170112,241.87695401412185,125.97504799999999,96.982912,48.103936,123.04383999999999,132.7663653755501,206.36748799999998,109.29996799999999,85.799936,150.00704,304.5752058268457,201.41508266666668,177.500544,170.968064,185.121024,60.418707061677935,119.98741211428572,72.61798399999999,45.517056,161.294848,124.0113537058226,233.68019200000003,201.590912,189.171968,229.828096,138.2678809499699,135.91515022222222,73.78905599999999,48.295936,153.37907199999998,189.56325827535028
1008,1,87.94343131428569,65.475072,58.718976,84.798208,105.18120621782242,164.9417045333333,63.552,46.813952,376.219904,212.1526245448504,200.10692715789472,35.994624,13.337855999999999,90.668032,475.8988890195949,96.73830399999997,16.541183999999998,7.61984,53.55392,319.50978901836413,-2.707109647058824,0.506112,-22.407936,13.688063999999999,37.26792416498416,46.83637333333332,27.306495999999996,8.301055999999999,38.562048,94.52333521809898,0.980043294117647,-43.752959999999995,-59.962112,2.862848,115.81863680090339,49.48416441379308,13.48096,-11.716096,49.679103999999995,104.99955051429076,94.52118646153846,80.592128,55.294976,134.543104,67.69724570434728,19.855718399999994,11.757055999999999,2.05696,30.900992,34.281881578514955
1004,2,144.00751394594596,87.510016,79.426048,95.847168,291.87726846074355,203.51738610526317,24.164095999999997,-0.496896,71.97312,755.4658032979994,178.44237312000007,-6.977024,-31.574016,32.048896,630.175893177963,13.283162352941176,0.705024,-7.699199999999999,31.991039999999998,52.79793316526395,19.48290477419355,7.6229119999999995,-7.348992,32.076032,49.594275793432836,47.595904000000004,36.051072,8.020992,103.89299199999999,54.806037380562515,-22.77920336842105,-39.76704,-47.333887999999995,-7.6469759999999996,37.40428250615744,3.3254669473684224,-7.44192,-23.357184,31.632127999999998,37.46308166425524,26.64356335483871,7.981056,-7.418112,32.014848,67.03867870672143,71.97919721739132,71.955968,63.952127999999995,79.78496,13.362309548479242
1063,3,232.8412724067796,90.169984,78.147072,113.80403199999999,438.83257732329105,546.9855004444445,123.815168,63.162879999999994,487.99897599999997,1467.223297257093,466.33559229629634,186.21721599999998,68.89215999999999,542.8518399999999,753.109472790694,195.05510399999997,53.427071999999995,32.316928,76.65894399999999,588.1652428608078,107.54001280000003,25.232384,13.746944,44.070144,295.6577139474958,51.49682133333332,39.583616,30.99392,57.145855999999995,35.33318484790665,194.40542171428572,113.53894399999999,101.481984,141.393152,236.2734992969252,99.05968574358974,49.572863999999996,22.727168,80.297984,247.84420287305898,111.359616,21.1744,-43.219968,67.872768,398.8961443664054,54.13998628571428,49.248,34.636032,64.64,30.207681949265318
1055,3,207.91521352112676,79.06815999999999,70.333184,102.163968,703.734819022328,1170.8217197714287,41.971968,11.632895999999999,150.534912,6249.690353592395,127.00180945454547,71.052032,30.383104,145.089024,150.82013579369377,126.96011452631578,96.00896,41.620224,129.512192,158.47278857092374,126.02221909333333,60.111104,27.869183999999997,145.6128,217.30933269195503,73.23751024390243,-0.7982079999999999,-24.849919999999997,63.723008,233.43592142810778,72.29307482352941,59.130112,40.13312,100.64511999999999,46.242519322260534,86.22280533333333,62.163584,24.929024,114.71718399999999,102.9929119887339,185.27955199999994,67.55199999999999,27.328,131.257856,308.39958658705785,6.552739555555556,-1.184,-8.235007999999999,15.469056,31.496535357813507
1006,1,135.74903412658227,91.68256,82.968064,104.34713599999999,186.79208617621936,518.1466961012657,35.655167999999996,-7.511807999999999,106.82009599999999,2537.444899716622,463.9883520000001,35.334399999999995,-0.694016,103.84691199999999,2334.466085759402,-27.106574769230765,-33.979648,-50.97088,-15.136,52.42282899529173,-22.59261956302522,-23.494912,-55.129087999999996,-2.701056,52.02458679854653,38.68870498461538,7.215103999999999,-22.948864,31.794943999999997,182.5592545386331,-40.546824827586185,-62.574079999999995,-71.97107199999999,-44.174848,125.01523193735001,-27.80198063157894,-39.71456,-61.735167999999994,-8.353024,106.99046153832289,47.38071111111111,52.774015999999996,8.027904,79.365888,60.52821874220136,38.3941312688172,-1.1281919999999999,-22.768895999999998,75.25504,223.74553263705337
1052,3,184.08551513043483,105.309952,80.02099199999999,261.156096,222.28986559604644,294.6084479999999,149.07648,43.129087999999996,499.19487999999996,326.15513306990715,260.6742528,100.39052799999999,67.68486399999999,278.29888,386.1513669150193,76.38841223529413,23.442944,16.826112,62.738944,142.01346589642563,127.45385846153846,46.073471999999995,17.590784,82.55615999999999,270.0345517224569,55.84706559999997,46.42944,21.794048,75.195904,61.09607560071714,88.6870109090909,81.14688,57.777919999999995,110.374144,43.206445552309155,354.83767005405406,64.903936,23.584,241.11718399999998,679.6282901645009,79.59292342857142,57.305088,34.393856,97.04704,78.67198979593557,17.925557677419352,16.01408,-1.5649279999999999,41.171968,27.90347759338312
1062,3,186.1292576507937,127.788032,110.91788799999999,200.817152,142.53758247529615,344.6153124102564,143.02387199999998,115.12601599999999,323.40275199999996,612.7828209982922,439.8004668852459,233.90105599999998,162.811136,366.01881599999996,736.2204483465655,236.7674706440678,99.427072,58.674943999999996,199.485952,486.9999034962283,153.1687598297872,89.06905599999999,52.742912,150.650112,247.30402938382448,153.6756254117647,79.425024,50.371072,184.811008,195.51235090285414,195.54374399999998,161.597056,150.347008,174.69183999999998,141.12416851803107,172.89478981818183,70.32448,47.948032,104.045824,374.0403586068624,637.6503726376812,182.278144,156.78412799999998,266.53312,3257.7291208326224,135.33916061538457,130.015488,123.36307199999999,150.37184,41.45510593036888
1002,1,78.48384261224489,64.01292799999999,56.033024,72.14592,61.85840808018441,57.79191466666667,28.026495999999998,-0.5900799999999999,64.272896,91.31264888760823,46.84421389473685,31.916031999999998,7.65696,63.171071999999995,92.31599509239336,28.975323428571432,23.953536,-7.593984,39.938815999999996,59.05083433149904,10.644985263157892,15.889024,-7.486975999999999,39.942144,40.02897482222028,4.301388800000002,7.9614720000000005,-15.86304,23.85792,35.53198341193618,-42.99334620689655,-40.114944,-55.950848,-32.612096,25.15862839034019,30.439564549019607,15.960064,-7.454975999999999,39.838208,92.93507322758946,32.585689872340424,23.984128,0.731904,48.060159999999996,48.10287958707385,27.04529252173913,7.760128,-7.46496,39.777024,66.85387925973957
1041,1,259.08302719999995,97.87008,86.022144,115.513088,524.1709428740432,949.1581838222221,329.842944,134.30016,957.424896,1700.673324339741,1321.0940681481475,503.749504,207.803136,1051.906048,3874.354038496306,144.94112800000008,80.059648,52.68608,116.22297599999999,246.00856469477844,170.67483171929823,60.664063999999996,35.311872,103.694848,300.55013562289207,155.12892342857143,114.341888,76.3008,182.49497599999998,121.53740072075962,217.55667911111107,148.354048,120.014848,155.94495999999998,188.31709085114605,81.20570879999998,54.153983999999994,21.075968,127.084032,89.06458799098215,207.2562086956522,151.794944,134.272,179.782144,277.65725624646524,138.64617209756094,120.327168,110.00115199999999,136.566016,81.27548853849798
1007,2,121.72821014925374,81.679104,72.98816,101.30483199999999,136.94829889257366,461.3133013333333,145.213952,87.48288,299.952896,912.3999473684746,470.218392,215.797888,93.80608,409.76,959.9006560971493,58.76696177777777,30.518527999999996,15.929856,66.238976,77.73269372503059,64.87709495652173,33.166976,14.355967999999999,65.273088,139.45020448616415,103.52490338461538,50.139904,31.110912,66.609152,184.37596817912512,168.46443276190473,159.209216,142.883072,166.32601599999998,45.86700930956376,46.378413419354835,45.256192,26.803967999999998,63.433983999999995,31.4518906957365,361.70777599999997,180.21990399999999,75.561216,217.81606399999998,666.2446368357744,109.14503199999999,58.232063999999994,25.615104,118.889984,243.219622851165
1051,3,169.12588799999995,109.75897599999999,98.502912,119.05382399999999,257.92670912328623,2266.868522666667,2368.673408,1386.266112,2925.964032,1497.607453507043,1878.3888935384614,521.57184,244.62796799999998,1349.165056,3244.843589297927,-14.032831999999999,-13.710847999999999,-18.761983999999998,-11.782912,15.587741128147591,21.09570133333333,23.716991999999998,1.014016,43.650816,37.92689392283006,192.23869439999996,63.814144,34.246144,124.77004799999999,304.1039408922174,162.244864,162.244864,162.244864,162.244864,0.0,14.884910545454545,15.247103999999998,6.6309119999999995,25.461759999999998,14.529141162500173,66.07562472727273,49.260031999999995,-7.823872,147.24812799999998,82.20044387135043,105.05570742857142,102.23795199999999,99.838976,123.809024,17.601835512058233
1047,2,124.2961542295082,88.271104,77.208832,111.446016,123.30203225169859,216.78283775999992,146.612992,75.6352,275.908096,194.47408173695106,186.78274523943657,124.591104,83.768064,254.985984,202.2877482697312,35.4628668235294,6.525568,1.217792,34.436096,87.33107219679435,185.46725987096775,19.580928,-3.149056,63.844863999999994,920.9243393941041,36.59507839999999,19.250176,7.132928,37.108992,85.08614903300172,50.84930937704919,42.923776,24.620032,71.010048,35.42817124917873,29.48576237037037,19.279871999999997,2.536192,41.46304,47.468184489681605,15.999994553191488,5.357056,-19.732992,37.04192,65.68121622145605,44.18785814925374,21.140992,0.730112,52.772864,68.12204391642345
1046,2,227.84604159999998,129.267968,96.22502399999999,284.254976,219.2552772820457,413.1407592727273,226.479104,135.795968,716.070912,395.96804063942335,1196.5184102399999,314.851072,257.040896,738.548992,1880.8583566566003,122.46009976470589,47.069952,5.564928,124.835072,213.16559744095892,130.87707858823535,58.0864,13.245184,107.219968,230.02206747555488,91.2409088,82.013952,59.604991999999996,105.266944,59.12171356241712,357.46577599999995,230.27148799999998,206.76198399999998,247.228928,518.0776155174964,397.3976746666668,89.476096,45.434112,158.151936,1188.84584042587,318.5038293333333,222.519424,202.883072,263.951104,377.28196253746717,161.14461013333332,161.488128,142.127872,180.08192,27.94659247560554
1036,3,81.62883764705882,77.805056,74.003968,86.255104,17.706330817960925,363.78728727272727,255.59910399999998,77.118976,484.67199999999997,432.9688478874663,189.99573557894738,57.735935999999995,26.198016,128.434944,425.4428191003085,39.525632,37.86304,24.295935999999998,64.918016,26.396290787489278,135.03834666666668,25.447423999999998,3.602944,42.801919999999996,531.7157811694259,29.204776421052628,34.728192,20.38912,41.27104,18.311633957414013,11.864832,11.99104,-15.930112,43.254016,33.97396378009565,43.62592711111111,55.482879999999994,32.372991999999996,65.21216,38.59207189831371,60.046023111111104,10.555136,3.3740799999999997,61.359871999999996,109.57370376232724,61.28261389473685,26.430975999999998,17.646079999999998,56.728063999999996,129.31236584612904
1012,2,81.3607640412371,75.565056,67.72095999999999,82.83904,28.09828244350557,128.01403733333328,73.16441599999999,61.462016,140.836096,130.63890783962734,148.7752224680851,62.522112,34.02496,85.499904,295.5214650020273,40.597536,42.68620799999999,14.754048,53.741823999999994,27.887705374863515,129.47043774358977,49.830912,41.808896,73.185024,311.08369855227556,28.11570374193549,32.42112,14.833152,40.738048,25.283791435811494,75.13634504347826,69.81683199999999,59.977216,82.353152,28.679470973004968,129.3622784,65.069952,47.854079999999996,82.068992,199.7539498546894,118.94928168421053,69.80838399999999,49.255936,141.894912,134.69266561994252,33.772949333333344,34.034943999999996,18.011136,44.560128,24.196957611120656
1056,3,127.17232188235293,93.208832,81.785088,120.82099199999999,122.85870428276903,639.6647253333334,497.755392,423.057152,568.783104,674.2707311105355,2660.670688,523.052544,449.788928,706.05696,8019.471084631849,205.71568355555553,168.61107199999998,156.613888,187.66822399999998,105.34029298318936,235.76117527272726,223.13216,206.970112,238.83212799999998,60.848260906477115,266.6706773333333,269.548032,269.548032,273.91308799999996,9.031648037433985,181.85301333333334,180.809984,180.809984,199.902976,17.551707094506483,189.35391999999996,186.689024,168.20095999999998,211.72992,28.021778842702847,309.22783999999996,183.57836799999998,175.84614399999998,233.12307199999998,360.52921992651267,159.54581082352937,136.928,133.039872,159.59500799999998,46.31333727257624
1063,2,302.7962003478261,86.32243199999999,77.85087999999999,109.526016,1237.8669459825219,802.0160492307691,248.570112,102.829056,781.499136,2047.9218752453498,615.6390299607842,343.80083199999996,101.84703999999999,727.70304,884.4313151964842,281.07063351351354,50.377984,31.174912,88.768,926.4609223038327,212.77603839999998,42.597888,17.986048,89.96710399999999,674.2052271560245,67.99015009523809,59.351935999999995,49.268992,77.95916799999999,33.34063827703863,164.20411870967737,120.80448,106.717952,137.25312,130.09958958812442,148.8737897931035,50.369023999999996,31.50592,75.59295999999999,350.8260637779321,61.798379682539675,18.87104,-52.243967999999995,46.51904,265.92198544069004,60.390045538461536,40.925056,31.024896,66.816,76.11965766079882
1050,2,245.04620593548395,110.942208,86.468096,156.12595199999998,533.5355400693263,465.835264,272.713984,196.583168,405.14304,551.8064655949887,484.84708693333323,100.877056,65.428992,371.87712,900.3695856195138,132.44233142857144,41.072128,34.913024,100.321024,206.8714377096199,73.72867318518517,52.06451199999999,32.466176,85.359104,101.25850067997116,150.45257846153848,90.957056,69.98886399999999,122.862848,187.87995256394046,237.45260800000003,177.350144,164.66688,197.842944,191.35779138411328,213.4106026666666,93.955456,67.748096,107.582976,393.8135187898871,368.2732701538461,67.789056,48.826111999999995,185.39494399999998,1342.1793985597913,63.32149458823528,61.790464,46.076927999999995,84.016896,30.779758134281273
1057,2,138.11564517865426,91.346944,79.2768,107.42092799999999,251.5039468920308,299.38311571830985,75.894528,16.389888,283.289088,758.8504138187371,361.8115251891892,100.334848,18.100991999999998,289.564928,1584.9808286973955,34.401856503937005,10.754048,-14.780928,41.090047999999996,121.34270475511182,22.430933942857138,2.745984,-31.373056,39.597823999999996,198.57867299001404,-23.910612991999987,-56.796927999999994,-110.884096,-16.301056,419.8955276991716,-36.613261409523794,-35.918079999999996,-73.83807999999999,-19.362816,60.520818327305484,49.41917538461539,3.4771199999999998,-23.310848,39.60192,262.5854295740516,120.27358084076435,15.286016,-12.033024,54.006015999999995,1169.0634115503976,-10.116419200000005,-18.7136,-53.535999999999994,16.64,87.86109627535474
1003,3,149.7203479272727,81.71801599999999,75.917824,97.787904,174.3678627041593,359.0122026666666,70.793472,51.442944,121.97503999999999,716.3305687452981,242.83804342857138,68.55910399999999,29.091839999999998,254.119168,382.5809439248434,37.193258666666665,22.88192,11.934975999999999,50.623999999999995,40.12041098309955,48.115365647058816,35.285504,20.893952,48.950016,47.53672287434404,28.52937142857143,29.774592,20.300031999999998,34.605056,16.55605858022672,55.191551999999994,47.67744,44.777984,59.201024,26.6594730925104,70.36086044444443,27.397376,7.867903999999999,51.823871999999994,134.9105415966325,34.56515199999999,35.974911999999996,21.691136,49.380863999999995,28.370099336507383,39.80082086956522,16.742144,12.545791999999999,30.11712,102.54060542431607
