user_id,platform_id,session_id,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std
1004,1,1,103.28809244444447,79.886976,64.004864,104.27008,73.5942577311692,368.5859583999999,48.051455999999995,7.969023999999999,87.988992,1043.8873977306616,139.03135165217392,7.685887999999999,-7.387904,72.171008,382.6825510189952,-5.735400727272726,0.49817599999999995,-7.581951999999999,7.630847999999999,24.52758170671571,22.470760296296298,8.022015999999999,-7.300096,31.959039999999998,45.09779399641093,142.09198545454547,104.11392,95.93983999999999,240.009984,127.24419741690002,-48.264547555555545,-51.724543999999995,-56.109055999999995,-39.472128,15.159113189199573,15.893869714285714,4.273664,-7.698944,23.856896,53.946471909492644,1.2859733333333316,0.658944,-17.095167999999997,23.787008,32.801019073203015,92.62383157894736,72.728832,64.015104,88.00896,74.32530530766012
1048,2,2,216.54546285714284,108.118016,103.84307199999999,496.50406399999997,205.0733670785042,226.58900676923074,89.73721599999999,69.063936,376.75212799999997,256.2952833216297,170.22904,92.18406399999999,53.455104,161.421056,191.16292723624395,41.39727359999999,-12.9984,-34.670848,11.063808,183.06384019857822,33.73186438095238,21.234944,0.889856,32.919039999999995,106.18275352008651,98.12809386666666,100.080128,90.160896,105.061888,32.89008777353913,128.44382720000002,134.090496,107.1552,148.059904,25.05414262810416,106.891072,21.648896,1.1901439999999999,38.68288,254.14925165511582,45.45302905263158,38.736896,24.422144,75.864064,41.1974317679544,51.119957333333325,44.726016,37.128192,71.30188799999999,28.044567830668818
1056,2,2,823.4910719999999,823.4910719999999,172.03404799999998,1474.9480959999999,921.2993586440148,1157.8466815999998,467.69344,405.549824,799.9188479999999,1508.850006428137,448.86169599999994,416.962816,264.281856,496.23116799999997,227.6818552562838,395.7312853333333,188.96691199999998,188.96691199999998,814.597888,362.758936897226,212.29818311111111,209.16096,191.08607999999998,216.40704,26.266067331757586,223.88138666666666,232.69811199999998,202.88,249.31891199999998,39.2537331163317,135.63097599999998,135.63097599999998,133.779968,137.48198399999998,2.6177206176610883,219.47477942857145,182.714624,173.90489599999998,200.152064,101.6213615846148,215.11560533333332,208.132992,189.409024,241.70905599999998,58.93652928639968,155.15189759999998,127.07251199999999,124.660992,156.68992,53.475217289960675
1008,2,2,86.5916928,70.815232,62.386944,78.566144,70.59240165295374,45.053183999999995,48.784127999999995,24.237056,50.416896,40.89836834967615,34.236761599999994,39.414016000000004,14.653951999999999,47.510784,31.88940680774582,2.068704,0.6434560000000005,-14.492928,12.120832,24.305222520883436,1.6586929230769225,-5.873023999999999,-22.786047999999997,9.477888,69.25762484823326,72.8750336,39.219968,22.631168,61.127936,121.63075565184488,-56.99975314285713,-59.738111999999994,-59.836928,-50.660095999999996,7.016233053277793,25.339147636363638,15.49952,-26.855936,46.041087999999995,63.55491888611851,36.173397333333334,24.355584,12.292095999999999,33.286912,43.60661815121851,-0.4998719999999987,-1.65504,-10.377984,7.478015999999999,51.96033640372998
1037,3,2,164.81266854054053,114.42713599999999,103.886848,132.423168,131.28042817626783,126.9115578181818,69.563136,51.006975999999995,195.572992,134.07432930520156,168.60257445161292,138.034944,39.10912,315.59808,244.74771748762112,-9.704118857142857,-19.74784,-25.712895999999997,16.340992,33.234524776491384,57.71462542222222,20.038144,-35.897856,84.82201599999999,132.6554915317043,-48.526208000000004,-53.874048,-80.457984,-24.026111999999998,45.39525180920207,-9.068430222222226,-74.05990399999999,-100.386048,-46.626048,235.28892078124935,92.06812160000001,49.13740799999999,-10.194944,75.15417599999999,166.34452508141283,14.268205176470586,10.416896,1.3038079999999999,31.222016,42.118281375987124,-75.46087619047618,-73.98016,-128.082944,-35.070976,68.6143334656836
1062,2,2,153.80771031578942,130.872064,125.364224,150.84799999999998,68.84549252056843,988.8585045333334,246.055936,172.88703999999998,698.859008,2029.2074738777796,279.2005367741935,226.353152,179.18003199999998,356.060928,149.1158390161769,258.69478399999997,123.46393599999999,72.882176,256.910848,370.8062581720333,95.21675636363638,66.081408,41.829119999999996,107.20512,91.44238676153003,299.7240479999999,104.359936,82.914048,378.78015999999997,424.94066066137356,195.16813473684215,166.22719999999998,157.87008,188.483072,116.1674225910124,106.31542400000001,89.127552,53.734144,126.30118399999999,70.15780766363491,276.5255610810811,166.662912,146.203136,215.296,451.5465749705626,131.6823134814815,128.29593599999998,118.064128,153.40595199999998,77.21247942874749
1052,2,1,282.6963968,116.538112,74.635008,549.63712,303.8390710340073,184.35714327272726,73.59590399999999,43.768831999999996,228.934912,256.0608886628364,223.09800069565213,67.87584,18.132991999999998,339.170816,361.06337491790475,42.639616,29.496063999999997,23.926016,38.592,35.93239928104996,237.77638399999998,45.266943999999995,23.138047999999998,140.13491199999999,422.7530826558133,62.52158293333332,62.171904,43.394048,74.24486399999999,36.310134841666866,77.08439039999999,81.23903999999999,61.972992,89.918976,24.741460540728898,169.8359552,24.636544,11.449855999999999,35.505151999999995,432.0990228964385,437.06716553846155,52.528127999999995,34.406912,210.33497599999998,1240.4716803597917,13.891242666666665,7.9160319999999995,3.5041279999999997,28.077056,18.04164325835517
1063,1,2,324.4683080597015,87.39264,80.23091199999999,104.210944,1064.0974341620931,543.5225045333333,436.66995199999997,127.536896,776.06912,500.00910230030536,758.3764972307691,295.87033599999995,107.408896,726.235904,1590.990634575602,52.14094933333333,45.911424,19.764992,61.348864,63.49082582225312,102.4430778181818,29.912831999999998,14.827008,68.513792,274.55204293243264,165.33758254545458,50.168192,35.197952,74.72896,683.6356932253726,174.64379444067794,119.062016,108.31616,143.508992,204.34576661640654,442.05040188235273,45.80544,30.501887999999997,69.969152,3001.7325999862987,68.83012541935484,29.909504,-46.119935999999996,62.011903999999994,227.41436244919012,76.550144,47.332992000000004,30.887168,68.73804799999999,146.4174087322907
1039,2,1,276.60187826086957,104.961152,97.52678399999999,125.25286399999999,638.1366276784323,586.8433599999998,254.387456,186.881024,533.9100159999999,641.0289807162914,720.7665664,257.42387199999996,140.175104,319.39507199999997,1159.5395823458177,86.69038933333333,77.849088,77.849088,107.691008,18.26257911224823,121.88408000000001,65.03808,46.824192,112.24192,169.6086604906697,112.69427199999998,114.71923199999999,81.878016,142.018048,34.051913998190464,199.7177856,183.152896,174.804992,206.33497599999998,43.4400761169272,119.17105980952381,72.94899199999999,49.84704,128.815104,127.94797555312073,191.9982848,190.68991999999997,131.51308799999998,229.828096,87.10035463921729,158.12036266666667,63.596799999999995,29.999104,148.27212799999998,268.69329170219817
1049,1,2,168.74079418181822,98.58918399999999,83.220992,136.245248,193.3099774346484,222.80956444444445,99.218048,63.648768,139.00313599999998,351.71328788802884,260.88720384,70.92608,36.615936,111.81183999999999,829.4276050869748,141.0256749714286,33.314048,18.178815999999998,62.676224,402.0081722454029,583.8929833220337,45.257984,2.076928,99.503872,1389.315701286435,106.65841066666667,64.865664,39.86304,107.546112,111.9937495644387,-43.08562365217391,-62.303999999999995,-76.939008,-41.810176,68.41596250311768,289.316608,53.12998399999999,17.87392,127.276032,617.1749545974938,532.3536335238094,66.900992,35.209984,112.88089599999999,2230.6329432468106,15.038829714285713,11.414016,-3.321088,37.024,32.21282721239474
