user_id,platform_id,session_id,video_id,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std
1003,2,2,1,80.90547199999999,79.436544,78.692864,81.797888,5.502505888367587,50.576384,50.576384,42.403839999999995,58.748928,11.557722563890866,166.63556266666663,45.49888,-4.0501759999999996,281.641984,262.23189269301326,72.80733866666667,78.205952,78.205952,119.12601599999999,49.24044602627386,45.308927999999995,45.308927999999995,3.1528959999999997,87.46495999999999,59.61763219023418,28.119744,28.092032,15.757055999999999,40.427008,21.24895540791782,52.26193919999999,50.175999999999995,42.948096,60.480768,19.716954503714696,-26.174975999999997,-26.174975999999997,-42.043136,-10.306816,22.44096708190625,50.5544192,64.963072,26.700032,73.146112,29.602756580050364,20.804095999999998,18.536576,15.152128,21.921024,9.190869903678685
1041,1,2,1,93.94816,93.94816,72.38323199999999,115.513088,30.497413649199306,1313.7474925714287,858.48192,601.000192,2487.79904,1188.8942126624866,1872.3960319999999,1558.66112,647.8538239999999,2405.648128,1824.6620162146028,82.873344,75.021056,75.021056,141.92896,55.547299692469224,265.940992,77.86048,34.404095999999996,478.738944,345.31074017010855,269.358208,222.586496,182.49497599999998,262.678016,174.2536731210074,120.014848,120.014848,120.014848,120.014848,0.0,52.662015999999994,46.6048,16.736,66.834944,51.56316379120335,162.52159999999998,162.52159999999998,154.32703999999998,170.71616,11.588857889680083,122.6814464,121.49606399999999,120.327168,129.938176,26.48371541281345
1055,1,1,1,104.96175627906975,89.707008,75.41401599999999,114.668032,47.967319177309285,1003.896672,102.27801600000001,-0.910848,1240.896,1554.0865046128126,125.16617309090906,86.341888,56.972032,213.931008,123.60916580061296,14.327552,14.327552,6.921215999999999,21.733888,10.4741408186921,36.61184,48.734975999999996,4.889856,75.682048,75.21353192908084,33.4469376,1.5233280000000002,-23.714048,46.084863999999996,105.73831868100974,825.2600319999999,825.2600319999999,825.2600319999999,825.2600319999999,0.0,29.938066285714285,18.910463999999997,1.55904,53.735935999999995,33.979135000513374,132.33653028571425,114.91891199999999,28.073984,244.81279999999998,136.46007853136217,8.494464,8.672384,-10.589952,38.861056,57.28113676452239
1045,3,1,1,200.68751644444447,110.727552,94.089984,185.81811199999999,223.6515528712883,132.708736,122.22297599999999,69.91615999999999,174.529792,75.883109744972,4776.930267428571,198.07590399999998,196.731904,209.86496,12164.541202796703,96.641536,30.398975999999998,16.495872,103.38099199999999,141.91604817105053,105.01375999999999,70.27891199999999,35.839999999999996,120.384,119.04736953448453,59.49271771428571,48.997119999999995,33.654784,93.342208,50.439654949347876,145.334208,142.726528,141.703936,143.74912,12.216999186484381,141.748224,110.61504,78.71385599999999,128.977152,110.47734309105303,153.81313828571427,168.047104,151.749888,209.748992,63.217639504441216,129.55413333333334,131.424512,121.478912,142.907904,23.271452139265456
1056,1,2,1,91.68896,91.68896,91.68896,91.68896,0.0,493.11807999999996,493.11807999999996,462.27020799999997,523.965952,43.62547895274928,16422.866943999998,16422.866943999998,16422.866943999998,16422.866943999998,0.0,183.01004799999998,183.01004799999998,152.504064,213.516032,43.14197630633664,332.557952,332.557952,237.124864,427.99104,134.96276734874507,278.478976,278.478976,275.485952,281.472,4.2327751333081585,149.31268266666666,133.040896,133.040896,182.255104,28.529670737828663,165.208064,156.228096,141.12896,168.813056,34.5103817702766,231.37804799999998,231.37804799999998,192.53017599999998,270.22592,54.93918745173401,248.26111999999998,248.26111999999998,248.26111999999998,248.26111999999998,0.0
1009,2,1,3,80.064,80.064,80.064,80.064,0.0,130.81830399999998,104.31897599999999,104.31897599999999,264.018176,122.12580885129053,458.2174354285714,263.362048,151.94598399999998,599.948032,460.7694737953364,16.039936,15.847551999999999,7.5660799999999995,24.129023999999998,14.40063084148265,49.09267199999999,48.007552,15.960064,64.057088,55.93631331345531,21.387349333333333,15.987967999999999,15.987967999999999,40.180991999999996,16.759483287540974,0.0,0.0,0.0,0.0,0.0,437.68905142857136,72.22604799999999,64.23295999999999,279.960832,865.4206392070307,115.915136,68.22758400000001,55.653887999999995,223.93497599999998,90.64935036831596,114.77683200000001,104.05951999999999,87.986944,144.36096,38.49351223546576
1057,1,1,2,234.3106102113821,101.017856,85.177088,161.789184,691.3275770953285,305.30241097142857,127.580928,41.48992,302.83904,644.6535456332632,78.74292622222222,43.635968,-3.9050239999999996,144.530944,128.26163131597457,13.171529142857144,-6.921215999999999,-27.072,31.155967999999998,84.7908366203736,16.8596134054054,14.136064,-15.408895999999999,45.474816,59.40390149263008,-43.92508235294117,-31.367936,-76.09984,-11.750912,56.43584678088463,-27.11028622222222,-34.616831999999995,-51.322112,-20.645888,52.29130259054796,38.70763323076922,4.476928,-12.033024,45.673984,125.83919801664368,36.387094588235286,19.609983999999997,4.24704,46.233855999999996,58.08454939594685,17.23931428571429,-12.908415999999999,-45.181951999999995,-1.181952,172.66875053126415
1012,3,1,3,79.16601107692307,75.416832,57.046015999999995,98.66496,39.736438641324945,74.90803199999999,75.228544,58.06592,92.391168,21.687126239730947,119.79871999999999,67.17939199999999,61.543935999999995,72.814848,122.0888724091471,61.661056,61.661056,41.369088,81.953024,28.697176352840852,35.03240533333334,48.260096,48.260096,50.956032,25.281742313981237,36.410495999999995,36.410495999999995,27.614976,45.206016,12.438743672123804,57.721472,57.721472,44.002815999999996,71.440128,19.40110937273104,71.360768,85.899392,81.703936,90.094848,33.1900104742485,156.08968533333334,117.343232,117.343232,297.607936,126.67033047400922,32.266666666666666,42.592,42.592,46.466048,21.32717243536136
1036,1,1,1,143.56550193548387,84.72115199999999,76.04710399999999,92.356096,190.2570848945995,73.26223359999999,42.562048,24.483072,85.82784,72.38062894759008,999.4545777777779,127.725056,80.68096,921.040128,1510.1843390351416,17.2656128,15.100928,2.300928,27.773183999999997,16.37951819340591,21.511703272727274,20.409855999999998,11.080192,25.935104,18.10665461126562,25.28043885714285,21.11104,3.2079359999999997,51.559936,29.411403030784886,34.13111466666667,48.626943999999995,-10.486016,67.71507199999999,40.251578393679885,30.4152064,31.82592,20.677888,45.214976,16.66614658898441,20.937472,20.937472,10.253055999999999,31.621888,15.110046013236094,35.13596342857143,15.877887999999999,14.554112,56.773888,35.613311975978675
1004,1,1,1,97.36180622222221,83.948032,47.92192,104.27008,77.62357375141298,899.1682559999999,32.019968,24.126976,120.186112,1903.746214847017,176.49138036363635,7.977983999999999,-0.649984,96.0512,443.3395148247784,-9.2447232,0.49817599999999995,-7.50976,0.731904,22.173371333283963,31.91931733333333,7.966975999999999,7.879168,23.986943999999998,51.38180220341913,121.3058048,127.250176,103.16697599999999,128.58112,82.84775137199186,-46.42524159999999,-47.994112,-56.109055999999995,-39.910911999999996,15.40889580074097,3.952896,0.8701439999999999,-7.403776,15.852032,20.592141940471176,-20.7232512,-17.095167999999997,-23.156992,-15.245056,22.962281637573632,81.51786666666665,68.69606399999999,63.862016,80.093952,35.52723761250248
